ID,ROUND,MONTH,WEEKDAY,LANG,D1,D6_1,D6_2A,D6_2B,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,QA1,QA2A,QA3A,QA2B,QA3B,QA2C,QA22,QA4,QA6A_1,QA7A_1,QA7AI_1,QA7AII_1,QA8A_1,QA8AI_1,QA6A_2,QA7A_2,QA7AI_2,QA7AII_2,QA8A_2,QA8AI_2,QA6A_3,QA7A_3,QA7AI_3,QA7AII_3,QA8A_3,QA8AI_3,QA6A_4,QA7A_4,QA7AI_4,QA7AII_4,QA8A_4,QA8AI_4,QA6A_5,QA7A_5,QA7AI_5,QA7AII_5,QA8A_5,QA8AI_5,QA6A_6,QA7A_6,QA7AI_6,QA7AII_6,QA8A_6,QA8AI_6,QA6A_7,QA7A_7,QA7AI_7,QA7AII_7,QA8A_7,QA8AI_7,QA6A_8,QA7A_8,QA7AI_8,QA7AII_8,QA8A_8,QA8AI_8,QB1_1,QB4_1,QB1_2,QB4_2,QB1_3,QB4_3,QB1_4,QB4_4,QB1_5,QB4_5,QB1_6,QB4_6,QB1_7,QB4_7,QB1_8,QB4_8,QC1_1,QC1_2,QC1_3,QC1_4,QC1_5,QC1_6,QC1_8,QC1_10,QC3_1,QC5_1,QC3_2,QC5_2,QC3_3,QC5_3,QC6_3,QC3_4,QC5_4,QC6_4,QC3_5,QC5_5,QC3_6,QC5_6,QC3_8,QC5_8,QC6_8,QC3_10,QC5_10,QC6_10,QQ1A_1,QQ1A_2,QQ1A_3,QQ1A_4,QQ1A_5,QQ1B,QQ1D,QQ11D,QQ2,QQ11A,QQ3,QQ3A,QQ13A_1,QQ13A_2,QQ13A_3,QQ13A_4,QQ13A_5,QQ13A_6,QQ13A_7,QQ13A_8,QQ13A_9,QQ13A_10,QQ13A_11,QQ13B_1,QQ13B_2,QQ13B_3,QQ13B_4,QQ13B_5,QQ13B_6,QQ13B_7,QQ13B_8,QQ13B_9,QQ13B_10,QQ19A,Q19C_1,Q19C_2,Q19C_3,Q19C_4,Q19C_5,Q19C_6,Q19C_7,Q19C_8,Q19C_9,QQ19B,QQ4C,QQ8,QQ9,QQ10,D10_1,D10_2,D10_3,D10_4,D10_5,D10_6,D10_7,D10_8,D8,D13a,D13b,QA5A_1,QA5A_2,QA5A_3,QA5A_4,QA5A_5,QA5A_6,QA5A_7,QA5A_8,QB3_1,QB3_2,QB3_3,QB3_4,QB3_5,QB3_6,QB3_7,QB3_8,QC2_1,QC2_2,QC2_3,QC2_4,QC2_5,QC2_6,QC2_8,QC2_10,COUNTRY,EDUCATION,AGE,INCOME,HHSIZE,DEPCHILDREN,URBAN,Gross_weight,D3_AT,D3_BE,D3_EE,D3_ES,D3_GR,D3_FI,D3_FR,D3_IE,D3_IT,D3_LT,D3_LU,D3_LV,D3_PT,D3_SI,D3_SK,D3_CY,D3_MT
6331_2_16_1,1,11,5,26,2,3,,4,0,0,1,0,0,0,1,23,,,,,,,16,2,1,,,0,,2,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,4,1,999997,,,,,,,,,,,,1,1,0,1,0,0,0,0,3,4,2,4,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,3,,2,5,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,,,,,,,,,,3,3,1,0,,1,0,1,1,0,0,0,0,1,,,7.8,12.45,,,,,,,7.8,12.45,,,,,,,79,14.2,,27.25,,,,,SK,3,9,1,1,,1,536.0165789,,,,,,,,,,,,,,,1,,
6332_2_16_1,1,11,5,26,2,3,,4,0,0,1,0,0,0,0,100,,,,,,,999996,12,1,,,0,,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,2,4,,,,,,,,,,,,,,,,,0,0,0,1,0,,3,,,,1,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,,,,,,,,,3,1,6,999998,,0,0,0,0,0,0,1,0,1,,,63,28.5,,,,,,,,,,,,,,,,150,,,,,,,SK,2,9,2,2,0,0,1264.38735,,,,,,,,,,,,,,,1,,
6336_2_16_1,1,11,5,26,2,3,,2,0,0,1,0,0,0,0,8,,,,,,,999996,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,,3,,1,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,3,5,1,1,0,0,1,1,0,1,0,0,1,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,SK,2,1,4,4,2,1,2384.439502,,,,,,,,,,,,,,,4,,
6338_2_16_1,1,11,5,26,2,3,,4,0,0,0,0,0,0,0,56,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,2,4,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,1,999999,1,5,1,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,,,,,,,,,,3,1,1,1,2,0,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,34,,20,,,,,SK,2,10,1,1,,1,891.1147871,,,,,,,,,,,,,,,3,,
6339_1_16_2,2,4,1,26,2,2,7,,1,0,0,0,1,0,0,30,40,5,999997,,,,999996,1,2,2,,,1,1,1,,,1,,13,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,3,4,,,3,1,2,6,6,1,,,3,4,,,,3,4,2,1,1,0,0,0,,1,3,1,5,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,1,0,1,0,0,0,0,0,3,4,1,0,,1,1,1,1,1,1,0,0,1,0,,13,28,2,,,,,,,,,,,,,,250,,40,22.44,,15,,180,SK,2,4,,2,0,1,687.2781174,,,,,,,,,,,,,,,3,,
6340_1_16_1,1,11,1,26,1,3,,3,0,0,1,0,0,1,0,800,,,,,,,999996,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,3,4,,,,3,4,3,,,,,,,,,,,1,1,0,0,0,,1,999999,1,5,3,999999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,,,,,,,,,,3,4,1,1,4,0,0,1,1,1,0,0,0,1,0,,20,,,,,,,,,,,,,,,,,30,,30,,,,,SK,2,6,5,4,1,0,2971.656172,,,,,,,,,,,,,,,4,,
6350_1_16_1,1,11,2,26,1,3,,4,0,0,0,0,0,0,0,30,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,5,4,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,4,,1,999999,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,6,3,1,0,,0,0,1,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,150,,20,,,,,SK,2,12,1,2,0,1,1091.472636,,,,,,,,,,,,,,,4,,
6366_1_16_1,1,10,5,26,2,3,,4,0,0,1,0,0,0,0,30,,,,,,,999996,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,5,4,,,,5,4,2,,,,,,,,,,,0,0,0,1,0,,4,,,,1,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,,,,,,,,,6,1,6,1,999999,0,0,0,0,0,0,1,0,7,0,,5.6,,,,,,,,,,,,,,,,,50,,50,,,,,SK,2,8,,1,,0,2967.755542,,,,,,,,,,,,,,,4,,
636_1_16_1,1,10,4,26,1,3,,4,0,0,0,1,0,0,0,30,,,,,,,999999,1,1,,,1,,10,1,,,1,,6,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,1,4,1,4,,,,3,3,2,,,,,,,,,,,1,1,0,0,0,,2,,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,1,1,0,,1,0,1,1,1,0,0,0,1,0,,5.99,10.65,5,,,,,,,,,,,,,,800,120,,150,,,,,SK,2,10,2,2,0,1,1393.906461,,,,,,,,,,,,,,,2,,
636_1_16_2,2,4,6,26,2,2,5,,0,0,1,0,0,0,0,999998,,,,,,,,10,2,2,,,0,9,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,3,4,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,1,2,1,4,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,,,,,,,,,,1,4,1,1,1,0,0,1,0,0,0,0,0,1,0,,20,4,,,,,,,,,,,,,,,,180,,28,,,,,SK,2,9,3,1,,0,857.9487414,,,,,,,,,,,,,,,2,,
6370_1_16_1,1,11,7,26,1,2,6,,0,1,1,0,0,1,1,70,,,,,,50,999996,6,3,,3,,1,999999,1,,,1,,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999,999999,999997,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,2,4,3,4,2,2,4,1,,,,,,,,,,,1,1,0,0,0,,2,,1,5,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,,,,,,,,,,3,4,1,0,,0,0,1,1,1,1,0,0,1,1,,5.6,50,70,,,,,,16.41,,,,,,,,,130,30,30,,,,,SK,2,3,3,4,3,0,2040.273649,,,,,,,,,,,,,,,4,,
6382_1_16_1,1,11,5,26,2,3,,2,0,0,0,0,0,0,0,32,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,1,3,1,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,6,3,3,0,,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,20,,,,,SK,2,1,1,4,3,1,2384.439502,,,,,,,,,,,,,,,4,,
6384_2_16_1,1,11,5,26,2,2,3,,0,0,0,0,1,0,0,31,,,,,,,999996,4,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,2,4,,,,2,4,1,,,,,,,,,,,1,1,0,0,0,,1,3,1,4,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,3,1,0,,0,0,0,0,1,1,0,0,1,,,12.8,,,,,,,,,,,,,,,,,145,,47.69,,,,,SK,2,9,2,3,0,1,2559.364381,,,,,,,,,,,,,,,2,,
6385_1_16_2,2,4,6,26,2,999998,,,0,0,1,0,0,0,0,3,,,,,,,999996,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,,,3,4,,,,3,4,2,,,3,4,,,,3,4,2,1,1,0,0,0,,1,3,1,5,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,,,,,,,,,,3,4,1,1,1,0,1,1,0,1,0,0,0,1,0,,12,,,,,,,,,,,,,,,,,33,,39,,21.71,,35,SK,2,12,1,1,,1,1013.515736,,,,,,,,,,,,,,,2,,
6387_2_16_1,1,11,5,26,2,2,3,,0,0,1,0,0,0,0,221,,,,,,,999996,1,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,3,4,,,,3,4,1,,,,,,,,,,,1,1,0,0,0,,1,1,2,4,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,,,,,,,,,,2,2,1,1,2,0,0,0,1,0,0,0,0,1,,,20.96,,,,,,,,,,,,,,,,,196,,27.06,,,,,SK,3,10,2,2,0,0,1542.36985,,,,,,,,,,,,,,,4,,
6394_2_16_1,1,11,5,26,2,3,,2,0,0,1,0,0,0,0,34,,,,,,,28,2,1,,,0,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,6,4,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,3,,4,5,1,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,2,1,1,2,0,0,0,1,0,0,0,0,1,,,1.2,4.8,,,,,,,,,,,,,,,,160.99,,8,,,,,SK,2,1,3,5,4,1,2910.000191,,,,,,,,,,,,,,,2,,
6411_1_16_1,1,11,2,26,1,3,,2,0,0,1,0,0,1,0,67,,,,,,,999996,1,1,,,0,,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,,,,,,,,2,4,1,,,3,4,,,,,,,1,1,0,0,0,,1,3,1,5,2,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,3,1,0,,0,0,0,1,1,1,0,0,1,0,,30,18,,,,,,,,,,,,,,,,,,23,,25,,,SK,2,1,3,1,,0,697.0169012,,,,,,,,,,,,,,,2,,
6420_1_16_1,1,11,7,26,1,3,,3,0,0,0,0,1,0,0,43,,,,,,,999999,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,,,3,4,,,,,,,,,3,4,,,,,,,1,1,0,0,0,,2,,1,3,1,,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,,,,,,,,,,6,2,1,1,3,0,0,0,1,1,1,0,0,1,0,,34,,,,,,,,,,,,,,,,,96,,,,49.99,,,SK,2,4,4,2,1,1,1044.696227,,,,,,,,,,,,,,,4,,
6424_1_16_2,2,4,4,26,1,1,,,0,0,1,0,1,0,0,60,,,,,,,999996,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,3,4,2,4,,,,3,4,2,,,,,,,,,,,0,1,0,0,0,,2,,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,,,,,,,,,,2,4,2,1,3,1,0,1,0,0,0,0,0,1,0,,3,,,,,,,,,,,,,,,,620,300,,70,,,,,SK,1,2,3,5,3,1,5450.634167,,,,,,,,,,,,,,,2,,
6428_2_16_1,1,11,5,26,2,2,3,,0,0,1,0,0,1,0,200,,,,,,,100,1,2,2,,,1,2,1,,,1,,15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,3,4,3,4,,,,3,4,1,3,1,,,,,,3,4,1,1,1,0,0,0,,3,,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,,,,,,,,,,3,2,1,1,6,1,1,1,1,1,1,0,0,1,,,29.33,8.78,27.11,,,,,,,,,,,,,,100,24,,16,27.11,,,120,SK,3,9,3,2,0,1,947.657769,,,,,,,,,,,,,,,2,,
6444_2_16_2,2,3,4,26,2,2,3,,0,0,0,1,0,0,1,45,,,,,,,45,2,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,999997,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,3,4,3,4,3,4,2,3,4,2,,,,,,,,3,4,2,1,0,0,0,0,,1,1,1,5,2,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,,,,,,,,,,1,3,1,0,,1,1,1,1,0,1,0,0,1,,,8.06,,,,,,,,4,,,,,,,,100,14,30.34,21,,,,173,SK,3,3,2,1,,0,338.2900106,,,,,,,,,,,,,,,3,,
6445_2_16_2,2,3,4,26,2,2,6,,0,0,1,0,0,0,1,45,,,,,,,999996,1,2,2,,,1,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,999997,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,2,4,,,2,4,2,1,4,2,,,,,,,,,,,1,1,0,0,0,,4,,1,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,,,,,,,,,,3,4,1,1,2,1,0,1,1,1,1,0,0,1,,,7.48,92.99,,,,,,,129.99,,,,,,,,83.14,,65,58,,,,,SK,2,4,3,2,0,1,739.9492172,,,,,,,,,,,,,,,1,,
6447_2_16_2,2,3,4,26,2,2,2,,0,1,0,0,0,1,1,1,,,,,,30,30,11,3,,3,,1,11,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,999997,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,,,,,,,,6,4,2,5,1,,,,,,,,,1,1,1,0,0,1,1,999999,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,1,4,1,0,,0,0,1,1,0,1,0,0,1,,,9.7,41,,,,,,,41,,,,,,,,,,,10,53,,,,SK,3,4,2,3,0,0,988.5490494,,,,,,,,,,,,,,,2,,
6448_2_16_2,2,3,4,26,2,1,,,0,0,1,0,0,0,0,52,,,,,,,2,1,3,,1,,0,2,3,,1,,0,6,3,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,3,4,2,4,3,4,2,3,4,2,3,1,,,,,,,,,1,1,0,0,0,,3,,2,4,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,,,,,,,,,,1,4,1,1,3,1,1,0,1,1,0,0,0,1,,,37.92,12.87,4.94,,,,,,,,,,,,,,342,117,55.5,42.4,49.85,,,,SK,2,4,3,3,1,0,1503.106256,,,,,,,,,,,,,,,3,,
6449_2_16_2,2,3,4,26,1,3,,4,0,0,1,0,0,0,0,63,,,,,,,999996,6,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,3,4,3,4,,,,2,4,1,,,,,,,,2,4,1,1,1,0,0,0,,1,3,2,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,,,,,,,,,,3,3,1,1,2,1,1,1,1,1,0,0,0,1,,,4.2,,,,,,,,,,,,,,,,175,27,,13,,,,274.45,SK,3,9,2,2,0,0,828.6854511,,,,,,,,,,,,,,,3,,
6450_1_16_1,1,11,6,26,2,3,,4,0,0,1,0,0,0,0,17,,,,,,,999996,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,,,5,4,,,,5,4,2,,,,,5,4,2,3,4,2,1,1,0,0,0,,4,,3,4,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,,,,,,,,,6,1,1,0,,0,1,0,1,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,70,,13,,,15,45,SK,2,8,1,2,0,0,1363.544513,,,,,,,,,,,,,,,3,,
6450_2_16_2,2,3,4,26,2,2,2,,0,1,1,0,0,0,1,26,,,,,,10,999996,2,1,,,1,,12,3,,3,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,4,1,999997,,,,,,,,,,,,1,0,1,1,0,0,999999,1,3,4,,,2,4,2,2,4,2,,,,,,,,2,4,2,1,1,0,0,0,,3,,3,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,2,3,1,0,,1,1,1,1,0,0,0,0,1,,,6.99,40,11.39,,,,,,40,6.99,,,,,,,159,,40,12,,,,19,SK,3,4,3,3,1,1,885.8806973,,,,,,,,,,,,,,,3,,
6451_2_16_2,2,3,4,26,2,1,,,0,0,1,1,0,1,1,74,,,,,,,2,6,2,2,,,1,2,2,2,,,1,14,3,,3,,0,4,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,8,1,999997,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,2,4,,,1,4,2,1,4,1,,,1,4,,,,2,4,2,1,1,1,0,0,1,1,999999,1,5,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,3,1,0,,1,1,1,1,1,1,0,0,1,,,9.6,11.03,27,47.2,,,,,47.2,,,,,,,,185.47,,25.5,143.2,,12,,220.4,SK,3,4,4,4,2,1,1750.658037,,,,,,,,,,,,,,,2,,
6454_2_16_2,2,3,4,26,2,1,,,0,0,1,0,1,0,1,100,,,,,,,999996,5,1,,,1,,2,1,,,0,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,999997,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,,,2,3,2,4,2,2,4,2,,,2,4,,,,,,,1,1,0,0,0,,1,3,2,3,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,1,3,1,0,,0,0,1,1,0,0,0,0,1,,,73.25,7.9,5.5,,,,,,19.99,,,,,,,,,100.38,79.31,54.37,,5.99,,,SK,2,3,3,4,2,1,2468.332169,,,,,,,,,,,,,,,1,,
6459_2_16_2,2,3,4,26,2,1,,,0,1,1,0,0,1,1,38,,,,,,2,5,1,2,2,,,1,14,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,999997,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,2,4,3,4,2,2,4,2,,,,,,,,,,,1,1,0,0,0,,1,1,2,5,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,2,2,1,3,0,0,1,1,1,1,0,0,1,,,11.5,32,,,,,,,11.5,,,,,,,,,41,30,38.29,,,,,SK,3,4,4,3,0,1,1028.569911,,,,,,,,,,,,,,,3,,
6460_1_16_2,2,4,3,26,1,3,,4,0,0,1,0,0,0,0,21,,,,,,,999996,6,1,,,1,,2,1,,,0,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,,,3,4,,,,3,4,2,,,,,1,4,2,,,,1,1,0,0,0,,1,1,1,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,,,,,,,,,,3,2,1,1,1,0,0,1,1,0,0,0,0,4,0,,2.7,2.1,16.2,,,,,,,,,,,,,,,53,,35,,,5,,SK,3,9,2,2,0,1,962.1621996,,,,,,,,,,,,,,,3,,
6463_2_16_2,2,3,4,26,2,2,6,,1,0,1,0,1,0,1,7,10,1,10,5,0,,999996,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,999997,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,3,4,3,4,,,,3,4,1,,,,,,,,,,,1,0,0,0,0,,1,3,1,5,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,1,0,,1,0,1,1,0,0,0,0,1,,,5.9,,,,,,,,10.1,,,,,,,,195,40.14,,29,,,,,SK,2,9,2,2,0,1,1203.387505,,,,,,,,,,,,,,,4,,
6464_2_16_2,2,3,4,26,2,2,5,,1,0,1,0,0,1,0,31,20,1,999997,,,,999996,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,0,2,4,3,4,3,4,1,3,4,1,,,,,3,4,2,,,,1,1,0,0,0,,1,1,1,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,,,,,,,,,,5,2,2,1,2,1,0,1,1,0,0,0,0,1,,,6.93,,,,,,,,,,,,,,,,285,150,16.52,17,,,20,,SK,2,4,2,3,2,1,1444.621552,,,,,,,,,,,,,,,2,,
6465_2_16_2,2,3,4,26,2,2,6,,0,0,1,0,0,0,0,2,,,,,,,999996,2,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,,,1,4,1,4,3,1,4,1,,,2,4,,,,2,4,1,1,1,0,0,0,,4,,2,5,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,,,,,,,,,,3,3,1,0,,0,1,0,0,0,0,0,0,1,,,11.95,,,,,,,,,,,,,,,,,59,76.44,152.53,,4.66,,159,SK,2,3,3,5,3,1,2292.631233,,,,,,,,,,,,,,,3,,
6466_2_16_2,2,3,4,26,2,2,2,,1,0,1,0,0,1,0,8,50,1,999997,,,,999996,2,2,2,,,1,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,2,4,3,4,3,3,2,3,4,2,,,,,,,,,,,1,1,0,0,0,,1,2,1,5,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,,,,,,,,,,2,3,1,999998,,1,0,1,1,1,1,0,0,1,,,42.43,42.43,,,,,,,,,,,,,,,260,150,130,30,,,,,SK,2,3,3,4,2,1,2292.631233,,,,,,,,,,,,,,,3,,
6467_1_16_1,1,11,4,26,1,2,5,,0,0,1,0,0,0,0,5,,,,,,,999996,6,2,2,,,1,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,3,4,3,4,3,4,2,2,4,2,6,1,,,,,,,,,1,1,0,0,0,,1,3,1,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,4,3,1,0,,1,0,1,1,1,1,0,0,2,0,,2,30,,,,,,,,,,,,,,,251.81,80,126.32,18,10,,,,SK,1,7,1,1,,0,763.156124,,,,,,,,,,,,,,,2,,
